"Occurences","Word","Length","Freq_KF","Freq_HAL","Log_Freq_HAL","Ortho_N","Phono_N","Freq_N","BG_Sum","BG_Mean","NPhon","NSyll","NMorph","POS"
"1","mop","3","3","723","6.58","21","22","7.82","3491","1745.50","3","1","1","NN|VB"
"1","mopped","6","4","80","4.38","9","15","5.28","15712","3142.40","4","1","2","VB|JJ"
"1","more","4","2216","1076711","13.89","22","44","7.40","15384","5128.00","3","1","1","JJ|RB"
"1","Morgan","6","72","9263","9.13","1","3","5.52","16429","3285.80","6","2","1","NN"
"1","Morris","6","21","9256","9.13","1","6","7.34","19960","3992.00","5","2","1","NN"
"1","Moses","5","9","4206","8.34","16","9","6.39","20664","5166.00","5","2","1","NN"
"1","moss","4","9","3715","8.22","22","24","7.11","7726","2575.33","3","1","1","NN"
"1","most","4","1160","495365","13.11","15","20","8.30","11426","3808.67","4","1","1","RB|JJ"
"1","mostly","6","44","39190","10.58","1","2","7.99","16209","3241.80","6","2","2","RB|JJ"
"1","mother","6","216","42113","10.65","3","4","5.23","23028","4605.60","4","2","1","NN"
"1","moths","5","2","393","5.97","5","4","5.96","6610","1652.50","4","1","2","NN"
"1","motor","5","56","13981","9.55","1","16","7.03","11825","2956.25","4","2","1","NN|JJ|VB"
"1","mouse","5","10","37838","10.54","10","18","5.48","12637","3159.25","3","1","1","NN"
"1","mouth","5","103","34157","10.44","5","6","7.15","9941","2485.25","3","1","1","NN"
"1","mouths","6","8","2195","7.69","3","1","6.95","10229","2045.80","4","1","2","NN|VB"
"1","move","4","171","80091","11.29","14","11","7.00","6414","2138.00","3","1","1","VB|NN"
"1","moved","5","181","34884","10.46","7","3","5.84","14498","3624.50","4","1","2","VB"
"1","moves","5","36","19643","9.89","13","8","5.75","19150","4787.50","4","1","2","NN|VB"
"1","movie","5","29","61248","11.02","1","5","4.26","8627","2156.75","4","2","2","NN"
"1","movies","6","31","30450","10.32","1","2","6.84","21363","4272.60","5","2","3","NN"
"1","moving","6","114","36725","10.51","5","2","5.90","27813","5562.60","5","2","2","VB|NN|JJ"
"1","much","4","937","483898","13.09","6","18","8.63","5015","1671.67","3","1","1","JJ|RB"
"1","mud","3","32","11445","9.35","12","27","7.29","1483","741.50","3","1","1","NN"
"1","muddy","5","10","1599","7.38","3","17","5.45","2248","562.00","4","2","2","JJ"
"1","muffin","6","NULL","991","6.90","1","2","4.34","18193","3638.60","5","2","1","NN"
"1","mug","3","1","1642","7.40","16","24","7.80","1419","709.50","3","1","1","NN"
"1","mule","4","4","1488","7.31","10","6","7.03","9630","3210.00","4","1","1","NN"
"1","mules","5","3","398","5.99","9","1","6.56","22366","5591.50","5","1","2","NN"
"1","mumps","5","NULL","975","6.88","8","10","6.15","4504","1126.00","5","1","1","NN"
"1","murder","6","75","19075","9.86","0","14","NULL","22938","4587.60","4","2","1","NN|VB"
"1","murphy","6","NULL","7161","8.88","0","3","NULL","5803","1160.60","4","2","1","NN"
"1","museum","6","32","10047","9.22","0","1","NULL","9628","1925.60","7","2","1","NN"
"1","mush","4","NULL","2549","7.84","14","16","8.11","6476","2158.67","3","1","1","NN|VB"
"1","music","5","216","134404","11.81","0","3","NULL","11367","2841.75","6","2","1","NN"
"1","musket","6","6","191","5.25","0","0","NULL","9139","1827.80","6","2","1","NN"
"1","must","4","1013","306094","12.63","15","23","8.10","11319","3773.00","4","1","1","VB"
"1","mutt","4","NULL","442","6.09","6","31","8.49","4176","1392.00","3","1","1","NN"
"1","myrtle","6","1","672","6.51","0","16","NULL","9820","1964.00","4","2","1","NN"
"1","myself","6","129","92699","11.44","0","1","NULL","8624","1724.80","6","2","2","minor|NN"
"1","nail","4","6","4603","8.43","13","46","8.27","7587","2529.00","3","1","1","NN|VB"
"1","nailed","6","11","1546","7.34","9","14","6.86","22290","4458.00","4","1","2","VB"
"1","nails","5","14","4368","8.38","10","31","6.69","8755","2188.75","4","1","2","NN|VB"
"1","name","4","294","297695","12.60","11","21","8.36","8135","2711.67","3","1","1","NN|VB"
"1","name's","6","4","725","6.59","2","15","5.10","10260","2052.00","4","1","2","encl"
"1","named","5","84","32210","10.38","7","10","6.23","16219","4054.75","4","1","2","VB|JJ"
"1","names","5","89","65155","11.08","10","15","5.68","20871","5217.75","4","1","2","NN|VB"
"1","naming","6","4","3670","8.21","3","7","5.67","30857","6171.40","5","2","2","VB|NN"
"1","Nan","3","NULL","913","6.82","24","34","9.08","10103","5051.50","3","1","1","NN"
"1","Nancy","5","5","10088","9.22","2","2","7.79","12895","3223.75","5","2","1","NN"
"1","nap","3","4","1644","7.40","21","26","7.39","4455","2227.50","3","1","1","NN|VB"
"1","napkin","6","3","316","5.76","0","0","NULL","20288","4057.60","6","2","1","NN"
"1","narrow","6","63","10049","9.22","6","8","5.66","15657","3131.40","4","2","1","JJ|VB"
"1","nasty","5","5","14007","9.55","4","0","6.09","14452","3613.00","5","2","1","JJ|NN"
"1","NAT","3","NULL","2155","7.68","26","42","8.39","11032","5516.00","3","1","1","NN"
"1","NATE","4","NULL","1618","7.39","17","46","8.66","19579","6526.33","3","1","1","NN"
"1","native","6","46","27377","10.22","1","1","3.78","25321","5064.20","5","2","1","JJ|NN"
"1","navy","4","37","8936","9.10","4","8","5.99","3667","1222.33","4","2","2","NN|JJ"
"1","Nazis","5","12","5825","8.67","0","0","NULL","9105","2276.25","6","2","2","NN"
"1","near","4","198","78062","11.27","15","38","8.75","14311","4770.33","3","1","1","minor|JJ|VB|RB"
"1","nearby","6","44","10346","9.24","1","1","10.42","15027","3005.40","5","2","2","JJ|RB"
"1","nearer","6","14","1107","7.01","6","10","5.48","35740","7148.00","4","2","2","JJ|RB"
"1","nearly","6","141","33528","10.42","5","3","7.49","18798","3759.60","5","2","2","RB"
"1","neat","4","21","11901","9.38","14","44","8.17","16519","5506.33","3","1","1","JJ|NN"
"1","neatly","6","19","1642","7.40","1","2","10.42","21302","4260.40","5","2","2","RB"
"1","neck","4","81","14841","9.61","5","22","8.83","9593","3197.67","3","1","1","NN|VB"
"1","necks","5","2","1024","6.93","5","30","5.09","10311","2577.75","4","1","2","NN|VB"
"1","need","4","360","415850","12.94","9","34","7.21","15035","5011.67","3","1","1","NN|VB"
"1","needed","6","187","71898","11.18","3","19","5.77","27996","5599.20","5","2","2","VB"
"1","needle","6","15","5047","8.53","0","11","NULL","22378","4475.60","4","2","1","NN|VB"
"1","needs","5","152","89632","11.40","9","18","6.55","16130","4032.50","4","1","2","VB|NN"
"1","negro","5","104","1308","7.18","0","0","NULL","11821","2955.25","5","2","1","NN"
"1","NEIL","4","NULL","12062","9.40","6","37","6.97","8972","2990.67","3","1","1","NN"
"1","NELL","4","NULL","462","6.14","13","35","9.75","12729","4243.00","3","1","1","NN"
"1","Nelson","6","16","9381","9.15","0","1","NULL","19873","3974.60","5","2","2","NN"
"1","neon","4","14","3606","8.19","4","2","7.04","13937","4645.67","4","2","1","NN|JJ"
"1","nephew","6","9","1363","7.22","0","0","NULL","11827","2365.40","5","2","1","NN"
"1","nerve","5","12","4196","8.34","3","8","6.61","22144","5536.00","3","1","1","NN"
"1","nest","4","20","2558","7.85","14","21","8.88","25402","8467.33","4","1","1","NN|VB"
"1","nests","5","3","332","5.81","8","13","5.43","28129","7032.25","5","1","2","NN|VB"
"1","net","3","34","117269","11.67","19","38","9.98","8153","4076.50","3","1","1","JJ|NN|VB"
"1","nets","4","3","3435","8.14","15","29","7.78","10880","3626.67","4","1","2","NN|VB"
"1","Nevada","6","6","5338","8.58","0","0","NULL","10197","2039.40","6","3","1","NN"
"1","never","5","698","303028","12.62","7","3","5.96","22650","5662.50","4","2","1","RB|NN"
"1","new","3","1635","709084","13.47","15","53","7.84","5784","2892.00","2","1","1","JJ|NN"
"1","Newman","6","10","4702","8.46","0","3","NULL","16589","3317.80","5","2","2","NN"
"1","news","4","102","149044","11.91","9","42","5.92","6094","2031.33","3","1","2","NN"
"1","Newton","6","6","11461","9.35","0","2","NULL","16950","3390.00","4","2","2","NN"
"1","next","4","394","188009","12.14","5","5","8.57","6435","2145.00","5","1","1","JJ|NN|RB|minor"
"1","nice","4","75","113119","11.64","9","19","8.10","10329","3443.00","3","1","1","JJ"
"1","nicely","6","9","9660","9.18","1","2","3.00","17894","3578.80","5","2","2","RB"
"1","nicer","5","2","3273","8.09","1","5","5.64","23478","5869.50","4","2","2","JJ"
"1","nick","4","25","17831","9.79","12","29","9.06","9647","3215.67","3","1","1","NN|VB"
"1","nickel","6","7","1984","7.59","2","13","4.32","15141","3028.20","4","2","1","NN|JJ"
"1","night","5","411","97524","11.49","9","41","9.66","6363","1590.75","3","1","1","NN"
"1","nights","6","33","13905","9.54","8","32","6.95","9090","1818.00","4","1","2","NN"
"1","Nina","4","1","1660","7.41","1","2","9.60","20638","6879.33","4","2","1","NN"
"1","nine","4","81","14715","9.60","17","29","8.23","22991","7663.67","3","1","1","minor|NN"
"1","ninety","6","12","852","6.75","1","0","3.00","27056","5411.20","5","2","2","minor|NN"
"1","ninth","5","20","1914","7.56","0","1","NULL","25686","6421.50","4","1","2","JJ|NN"
"1","nobody","6","74","32857","10.40","0","0","NULL","5489","1097.80","6","3","2","NN"
"1","nod","3","12","2133","7.67","18","35","8.93","2784","1392.00","3","1","1","NN|VB"
"1","nodded","6","51","4088","8.32","2","13","1.10","16247","3249.40","5","2","2","VB"
"1","noise","5","37","20803","9.94","6","20","6.00","11985","2996.25","3","1","1","NN"
"1","noises","6","6","2886","7.97","2","2","2.04","24721","4944.20","5","2","2","NN"
"1","noisy","5","6","2746","7.92","1","2","9.94","8378","2094.50","4","2","2","JJ"
"1","none","4","108","90590","11.41","15","28","8.91","15122","5040.67","3","1","1","NN"
"1","noon","4","25","4848","8.49","9","26","7.80","11855","3951.67","3","1","1","NN"
"1","nope","4","1","11114","9.32","13","27","8.12","6407","2135.67","3","1","1","minor|NN"
"1","nor","3","195","54811","10.91","13","39","9.36","6836","3418.00","3","1","1","minor|NN"
"1","Nora","4","NULL","961","6.87","5","9","6.79","12872","4290.67","4","2","1","NN"
"1","normal","6","136","70982","11.17","2","3","9.19","17297","3459.40","5","2","2","JJ|RB"
"1","north","5","206","77220","11.25","2","5","10.66","11287","2821.75","4","1","1","NN|RB|JJ"
"1","Norway","6","2","8272","9.02","0","1","NULL","9109","1821.80","5","2","2","NN"
"1","nose","4","60","13919","9.54","14","45","8.27","7660","2553.33","3","1","1","NN|VB"
"1","noses","5","6","1562","7.35","11","8","7.33","20396","5099.00","5","2","2","NN|VB"
"1","not","3","4609","2605564","14.77","23","42","8.89","3545","1772.50","3","1","1","RB"
"1","note","4","127","131657","11.79","12","43","7.49","12092","4030.67","3","1","1","NN|VB"
"1","notes","5","57","42861","10.67","9","25","6.22","24828","6207.00","4","1","2","NN|VB"
"1","notice","6","59","46178","10.74","1","3","8.56","19967","3993.40","5","2","1","NN|VB"
"1","noun","4","1","1523","7.33","3","15","6.02","8497","2832.33","3","1","1","NN"
"1","nouns","5","3","709","6.56","0","7","NULL","12627","3156.75","4","1","2","NN"
"1","now","3","1314","599476","13.30","23","32","8.98","3011","1505.50","2","1","1","RB|JJ|NN"
"1","nudged","6","2","224","5.41","4","4","5.30","12021","2404.20","4","1","2","VB"
"1","numb","4","4","1271","7.15","1","20","9.43","2875","958.33","3","1","1","JJ|VB"
"1","number","6","472","283001","12.55","4","3","5.26","17950","3590.00","5","2","1","NN|VB"
"1","nurse","5","17","6640","8.80","3","13","7.74","11239","2809.75","3","1","1","NN|VB"
"1","nurses","6","4","2717","7.91","3","7","6.56","23975","4795.00","5","2","2","NN|VB"
"1","nut","3","15","4431","8.40","17","36","8.75","2404","1202.00","3","1","1","NN"
"1","nuts","4","21","8407","9.04","12","23","6.27","5131","1710.33","4","1","2","NN"
"1","oak","3","15","6450","8.77","9","17","5.58","1469","734.50","2","1","1","NN"
"1","oaks","4","1","1631","7.40","4","14","5.10","2187","729.00","3","1","2","NN"
"1","oar","3","NULL","220","5.39","15","20","9.04","6829","3414.50","2","1","1","NN|VB"
"1","oars","4","NULL","216","5.38","13","11","7.69","10696","3565.33","3","1","2","NN|VB"
"1","oats","4","7","903","6.81","17","9","6.75","11764","3921.33","3","1","2","NN"
"1","ocean","5","34","11050","9.31","0","1","NULL","14504","3626.00","3","2","1","NN"
"1","oceans","6","3","1741","7.46","1","0","4.90","18634","3726.80","4","2","2","NN"
"1","odd","3","44","16315","9.70","5","20","8.11","1601","800.50","2","1","1","JJ"
"1","oddly","5","9","2325","7.75","0","1","NULL","6210","1552.50","4","2","2","RB"
"1","off","3","639","312896","12.65","5","15","5.59","1311","655.50","2","1","1","minor|NN|JJ|VB"
"1","office","6","255","88401","11.39","0","1","NULL","10064","2012.80","4","2","1","NN"
"1","often","5","368","117801","11.68","0","4","NULL","16502","4125.50","3","2","1","RB"
"1","Ohio","4","38","20023","9.90","0","0","NULL","6705","2235.00","4","3","1","NN"
"1","oil","3","93","34785","10.46","8","17","7.41","3814","1907.00","2","1","1","NN"
"1","okay","4","20","33915","10.43","0","6","NULL","1676","558.67","3","2","1","JJ|minor|NN|VB"
"1","old","3","660","238321","12.38","4","4","7.17","3394","1697.00","3","1","1","JJ|NN"
"1","older","5","93","37078","10.52","5","4","7.32","21420","5355.00","4","2","2","JJ"
"1","oldest","6","14","4630","8.44","2","1","5.74","28508","5701.60","6","2","2","JJ"
"1","olive","5","5","2952","7.99","2","0","8.87","13527","3381.75","4","2","1","JJ|NN"
"1","Oliver","6","7","6967","8.85","3","0","5.58","26676","5335.20","5","3","1","NN"
"1","once","4","499","188862","12.15","1","4","0.00","13473","4491.00","4","1","1","RB|NN"
"1","one","3","3292","1428618","14.17","6","29","7.58","13437","6718.50","3","1","1","minor|NN"
"1","one's","5","65","22205","10.01","0","24","NULL","15562","3890.50","4","1","2","encl"
"1","ones","4","116","82907","11.33","5","24","5.37","26173","8724.33","4","1","2","NN"
"1","only","4","1747","828014","13.63","3","0","3.78","12387","4129.00","4","2","1","RB|JJ|NN"
"1","onto","4","60","37373","10.53","3","2","9.97","16484","5494.67","4","2","2","minor"
"1","open","4","319","145040","11.88","4","4","7.19","11921","3973.67","4","2","1","JJ|VB|NN|RB"
"1","opened","6","131","24037","10.09","3","4","4.25","25170","5034.00","5","2","2","VB"
"1","opener","6","6","1479","7.30","1","2","10.09","30235","6047.00","5","3","2","NN"
"1","opens","5","16","7510","8.92","3","4","6.57","16051","4012.75","5","2","2","VB|NN"
"1","orange","6","23","13483","9.51","1","2","5.75","29503","5900.60","5","2","1","JJ|NN"
"1","order","5","376","193686","12.17","2","3","7.42","24508","6127.00","4","2","1","NN|VB"
"1","orders","6","58","51382","10.85","0","2","NULL","28375","5675.00","5","2","2","NN|VB"
"1","Oregon","6","11","14518","9.58","0","1","NULL","23349","4669.80","6","3","1","NN"
"1","orphan","6","1","844","6.74","0","0","NULL","16722","3344.40","4","2","1","NN|VB"
"1","Oscar","5","9","5413","8.60","1","1","5.75","13713","3428.25","4","2","1","NN"
"1","other","5","1702","897942","13.71","3","5","5.26","21075","5268.75","3","2","1","JJ|NN"
"1","others","6","323","169716","12.04","2","3","5.03","24942","4988.40","4","2","2","NN"
"1","otter","5","5","593","6.39","3","13","10.29","25116","6279.00","3","2","1","NN"
"1","Otto","4","1","2430","7.80","1","4","10.53","6281","2093.67","3","2","1","NN"
"1","ouch","4","NULL","2357","7.77","2","8","12.96","7878","2626.00","2","1","1","minor|NN"
"1","ought","5","68","15181","9.63","1","20","4.74","5841","1460.25","2","1","1","VB"
"1","our","3","1252","524609","13.17","9","15","7.18","6444","3222.00","2","1","1","minor"
"1","ours","4","27","6847","8.83","4","8","5.82","10311","3437.00","3","1","1","minor"
"1","out","3","2096","1090659","13.90","16","15","8.00","5479","2739.50","2","1","1","minor|JJ"
"1","outfit","6","16","3715","8.22","1","3","4.91","11350","2270.00","5","2","2","NN"
"1","outing","6","5","634","6.45","2","4","2.43","38089","7617.80","4","2","2","NN|VB"
"1","outlaw","6","2","2179","7.69","1","1","5.83","11148","2229.60","4","2","2","VB|NN"
"1","outlet","6","9","3681","8.21","2","1","4.65","15984","3196.80","5","2","2","NN"
"1","oven","4","7","3889","8.27","6","3","9.75","11660","3886.67","3","2","1","NN"
"1","over","4","1236","452595","13.02","5","10","7.89","17610","5870.00","3","2","1","minor|RB|NN"
"1","owe","3","10","4783","8.47","8","14","9.01","2320","1160.00","1","1","1","VB"
"1","owed","4","15","1733","7.46","3","22","7.13","10404","3468.00","2","1","2","VB"
"1","OWEN","4","NULL","4376","8.38","8","23","7.40","9519","3173.00","3","2","1","NN"
"1","owl","3","2","3875","8.26","4","19","9.05","1505","752.50","2","1","1","NN"
"1","owl's","5","2","79","4.37","0","15","NULL","3420","855.00","3","1","2","encl"
"1","owls","4","2","777","6.66","5","15","5.02","2673","891.00","3","1","2","NN"
"1","own","3","772","284270","12.56","2","23","8.37","1627","813.50","2","1","1","JJ|VB"
"1","owned","5","34","17614","9.78","1","8","10.21","14876","3719.00","3","1","2","VB"
"1","owner","5","33","27130","10.21","1","13","9.78","19941","4985.25","3","2","2","NN"
"1","owners","6","35","23680","10.07","0","8","NULL","23808","4761.60","4","2","3","NN"
"1","owning","6","3","3045","8.02","1","3","4.32","28144","5628.80","4","2","2","VB|NN"
"1","owns","4","13","6599","8.79","3","10","5.60","5757","1919.00","3","1","2","VB"
"1","oxygen","6","43","5693","8.65","0","0","NULL","9864","1972.80","7","3","1","NN|JJ"
"1","pa's","4","4","192","5.26","9","24","6.85","4111","1370.33","3","1","2","encl"
"1","Pablo","5","1","1832","7.51","0","0","NULL","9264","2316.00","5","2","1","NN"
"1","paced","5","11","1329","7.19","11","24","6.11","15830","3957.50","4","1","2","VB"
"1","pack","4","25","30418","10.32","16","41","8.55","7064","2354.67","3","1","1","VB|NN"
